0.0848	0.0850	0.0819	0.0848	0.0006	0.0894	0.0857	0.1583	0.0894	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0826	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0850	0.0851	0.0820	0.0850	0.0006	0.0895	0.0858	0.1585	0.0895	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0828	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0851	0.0852	0.0821	0.0851	0.0006	0.0896	0.0859	0.1586	0.0896	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0829	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0852	0.0853	0.0822	0.0852	0.0006	0.0897	0.0860	0.1588	0.0897	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0829	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0853	0.0854	0.0822	0.0853	0.0006	0.0898	0.0861	0.1589	0.0898	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0830	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0853	0.0855	0.0823	0.0853	0.0006	0.0899	0.0862	0.1590	0.0899	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0831	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0854	0.0856	0.0824	0.0854	0.0006	0.0900	0.0863	0.1591	0.0900	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0832	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0855	0.0856	0.0824	0.0855	0.0006	0.0900	0.0864	0.1592	0.0900	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0832	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0855	0.0857	0.0825	0.0855	0.0006	0.0901	0.0864	0.1592	0.0901	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0833	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0856	0.0857	0.0825	0.0856	0.0006	0.0901	0.0865	0.1593	0.0901	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0833	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0856	0.0858	0.0825	0.0856	0.0006	0.0902	0.0865	0.1594	0.0902	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0834	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0857	0.0858	0.0826	0.0857	0.0006	0.0902	0.0865	0.1594	0.0902	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0834	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0857	0.0858	0.0826	0.0857	0.0006	0.0903	0.0866	0.1594	0.0903	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0834	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0857	0.0859	0.0826	0.0857	0.0006	0.0903	0.0866	0.1595	0.0903	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0834	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0857	0.0859	0.0826	0.0857	0.0005	0.0903	0.0866	0.1595	0.0903	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0835	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0858	0.0859	0.0827	0.0858	0.0005	0.0903	0.0867	0.1595	0.0903	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0835	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0858	0.0859	0.0827	0.0858	0.0005	0.0904	0.0867	0.1596	0.0904	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0835	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0858	0.0860	0.0827	0.0858	0.0005	0.0904	0.0867	0.1596	0.0904	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0835	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0858	0.0860	0.0827	0.0858	0.0005	0.0904	0.0867	0.1596	0.0904	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0835	0.0049	0.0049	0.0001	0.0001	0.0001	
